Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
4368,15646,"0x3D1E",1,4368,4101693767,"0xF47AE147",447392,4368
4369,15648,"0x3D20",2,4369,4102141160,"0xF481B4E8",447393,4369
4370,15650,"0x3D22",2,4370,4102588552,"0xF4888888",447392,4370
4371,15651,"0x3D23",1,4371,4103035944,"0xF48F5C28",447392,4370
4372,15653,"0x3D25",2,4372,4103483337,"0xF4962FC9",447393,4372
4373,15655,"0x3D27",2,4373,4103930729,"0xF49D0369",447392,4373
4374,15656,"0x3D28",1,4373,4104378122,"0xF4A3D70A",447393,4374
4375,15658,"0x3D2A",2,4375,4104825514,"0xF4AAAAAA",447392,4375
4376,15660,"0x3D2C",2,4376,4105272907,"0xF4B17E4B",447393,4376
4377,15662,"0x3D2E",2,4377,4105720299,"0xF4B851EB",447392,4377
4378,15663,"0x3D2F",1,4378,4106167691,"0xF4BF258B",447392,4377
4379,15665,"0x3D31",2,4379,4106615084,"0xF4C5F92C",447393,4379
4380,15667,"0x3D33",2,4380,4107062476,"0xF4CCCCCC",447392,4380
4381,15668,"0x3D34",1,4381,4107509869,"0xF4D3A06D",447393,4381
4382,15670,"0x3D36",2,4382,4107957261,"0xF4DA740D",447392,4382
4383,15672,"0x3D38",2,4383,4108404654,"0xF4E147AE",447393,4383
4384,15674,"0x3D3A",2,4384,4108852046,"0xF4E81B4E",447392,4384
4385,15675,"0x3D3B",1,4385,4109299438,"0xF4EEEEEE",447392,4384
4386,15677,"0x3D3D",2,4386,4109746831,"0xF4F5C28F",447393,4386
4387,15679,"0x3D3F",2,4387,4110194223,"0xF4FC962F",447392,4387
4388,15680,"0x3D40",1,4388,4110641616,"0xF50369D0",447393,4388
4389,15682,"0x3D42",2,4389,4111089008,"0xF50A3D70",447392,4389
4390,15684,"0x3D44",2,4390,4111536401,"0xF5111111",447393,4390
4391,15685,"0x3D45",1,4390,4111983793,"0xF517E4B1",447392,4391
4392,15687,"0x3D47",2,4392,4112431185,"0xF51EB851",447392,4391
4393,15689,"0x3D49",2,4393,4112878578,"0xF5258BF2",447393,4393
4394,15691,"0x3D4B",2,4394,4113325970,"0xF52C5F92",447392,4394
4395,15692,"0x3D4C",1,4395,4113773363,"0xF5333333",447393,4395
4396,15694,"0x3D4E",2,4396,4114220755,"0xF53A06D3",447392,4396
4397,15696,"0x3D50",2,4397,4114668148,"0xF540DA74",447393,4397
4398,15697,"0x3D51",1,4397,4115115540,"0xF547AE14",447392,4398
4399,15699,"0x3D53",2,4399,4115562932,"0xF54E81B4",447392,4399
4400,15701,"0x3D55",2,4400,4116010325,"0xF5555555",447393,4400
4401,15703,"0x3D57",2,4401,4116457717,"0xF55C28F5",447392,4401
4402,15704,"0x3D58",1,4402,4116905110,"0xF562FC96",447393,4402
4403,15706,"0x3D5A",2,4403,4117352502,"0xF569D036",447392,4403
4404,15708,"0x3D5C",2,4404,4117799895,"0xF570A3D7",447393,4404
4405,15709,"0x3D5D",1,4405,4118247287,"0xF5777777",447392,4405
4406,15711,"0x3D5F",2,4406,4118694679,"0xF57E4B17",447392,4406
4407,15713,"0x3D61",2,4407,4119142072,"0xF5851EB8",447393,4407
4408,15714,"0x3D62",1,4407,4119589464,"0xF58BF258",447392,4408
4409,15716,"0x3D64",2,4409,4120036857,"0xF592C5F9",447393,4409
4410,15718,"0x3D66",2,4410,4120484249,"0xF5999999",447392,4410
4411,15720,"0x3D68",2,4411,4120931642,"0xF5A06D3A",447393,4411
4412,15721,"0x3D69",1,4412,4121379034,"0xF5A740DA",447392,4412
4413,15723,"0x3D6B",2,4413,4121826426,"0xF5AE147A",447392,4413
4414,15725,"0x3D6D",2,4414,4122273819,"0xF5B4E81B",447393,4414
4415,15726,"0x3D6E",1,4414,4122721211,"0xF5BBBBBB",447392,4415
4416,15728,"0x3D70",2,4416,4123168604,"0xF5C28F5C",447393,4416
4417,15730,"0x3D72",2,4417,4123615996,"0xF5C962FC",447392,4417
4418,15732,"0x3D74",2,4418,4124063389,"0xF5D0369D",447393,4418
4419,15733,"0x3D75",1,4419,4124510781,"0xF5D70A3D",447392,4419
4420,15735,"0x3D77",2,4420,4124958173,"0xF5DDDDDD",447392,4420
4421,15737,"0x3D79",2,4421,4125405566,"0xF5E4B17E",447393,4421
4422,15738,"0x3D7A",1,4422,4125852958,"0xF5EB851E",447392,4422
4423,15740,"0x3D7C",2,4423,4126300351,"0xF5F258BF",447393,4423
4424,15742,"0x3D7E",2,4424,4126747743,"0xF5F92C5F",447392,4424
4425,15744,"0x3D80",2,4425,4127195136,"0xF6000000",447393,4425
4426,15745,"0x3D81",1,4426,4127642528,"0xF606D3A0",447392,4426
4427,15747,"0x3D83",2,4427,4128089920,"0xF60DA740",447392,4427
4428,15749,"0x3D85",2,4428,4128537313,"0xF6147AE1",447393,4428
4429,15750,"0x3D86",1,4429,4128984705,"0xF61B4E81",447392,4429
4430,15752,"0x3D88",2,4430,4129432098,"0xF6222222",447393,4430
4431,15754,"0x3D8A",2,4431,4129879490,"0xF628F5C2",447392,4431
4432,15755,"0x3D8B",1,4431,4130326882,"0xF62FC962",447392,4431
4433,15757,"0x3D8D",2,4433,4130774275,"0xF6369D03",447393,4433
4434,15759,"0x3D8F",2,4434,4131221667,"0xF63D70A3",447392,4434
4435,15761,"0x3D91",2,4435,4131669060,"0xF6444444",447393,4435
4436,15762,"0x3D92",1,4436,4132116452,"0xF64B17E4",447392,4436
4437,15764,"0x3D94",2,4437,4132563845,"0xF651EB85",447393,4437
4438,15766,"0x3D96",2,4438,4133011237,"0xF658BF25",447392,4438
4439,15767,"0x3D97",1,4439,4133458629,"0xF65F92C5",447392,4438
4440,15769,"0x3D99",2,4440,4133906022,"0xF6666666",447393,4440
4441,15771,"0x3D9B",2,4441,4134353414,"0xF66D3A06",447392,4441
4442,15773,"0x3D9D",2,4442,4134800807,"0xF6740DA7",447393,4442
4443,15774,"0x3D9E",1,4443,4135248199,"0xF67AE147",447392,4443
4444,15776,"0x3DA0",2,4444,4135695592,"0xF681B4E8",447393,4444
4445,15778,"0x3DA2",2,4445,4136142984,"0xF6888888",447392,4445
4446,15779,"0x3DA3",1,4446,4136590376,"0xF68F5C28",447392,4445
4447,15781,"0x3DA5",2,4447,4137037769,"0xF6962FC9",447393,4447
4448,15783,"0x3DA7",2,4448,4137485161,"0xF69D0369",447392,4448
4449,15784,"0x3DA8",1,4448,4137932554,"0xF6A3D70A",447393,4449
4450,15786,"0x3DAA",2,4450,4138379946,"0xF6AAAAAA",447392,4450
4451,15788,"0x3DAC",2,4451,4138827339,"0xF6B17E4B",447393,4451
4452,15790,"0x3DAE",2,4452,4139274731,"0xF6B851EB",447392,4452
4453,15791,"0x3DAF",1,4453,4139722123,"0xF6BF258B",447392,4452
4454,15793,"0x3DB1",2,4454,4140169516,"0xF6C5F92C",447393,4454
4455,15795,"0x3DB3",2,4455,4140616908,"0xF6CCCCCC",447392,4455
4456,15796,"0x3DB4",1,4456,4141064301,"0xF6D3A06D",447393,4456
4457,15798,"0x3DB6",2,4457,4141511693,"0xF6DA740D",447392,4457
4458,15800,"0x3DB8",2,4458,4141959086,"0xF6E147AE",447393,4458
4459,15802,"0x3DBA",2,4459,4142406478,"0xF6E81B4E",447392,4459
4460,15803,"0x3DBB",1,4460,4142853870,"0xF6EEEEEE",447392,4459
4461,15805,"0x3DBD",2,4461,4143301263,"0xF6F5C28F",447393,4461
4462,15807,"0x3DBF",2,4462,4143748655,"0xF6FC962F",447392,4462
4463,15808,"0x3DC0",1,4463,4144196048,"0xF70369D0",447393,4463
4464,15810,"0x3DC2",2,4464,4144643440,"0xF70A3D70",447392,4464
4465,15812,"0x3DC4",2,4465,4145090833,"0xF7111111",447393,4465
4466,15813,"0x3DC5",1,4465,4145538225,"0xF717E4B1",447392,4466
4467,15815,"0x3DC7",2,4467,4145985617,"0xF71EB851",447392,4467
4468,15817,"0x3DC9",2,4468,4146433010,"0xF7258BF2",447393,4468
4469,15819,"0x3DCB",2,4469,4146880402,"0xF72C5F92",447392,4469
4470,15820,"0x3DCC",1,4470,4147327795,"0xF7333333",447393,4470
4471,15822,"0x3DCE",2,4471,4147775187,"0xF73A06D3",447392,4471
4472,15824,"0x3DD0",2,4472,4148222580,"0xF740DA74",447393,4472
4473,15825,"0x3DD1",1,4473,4148669972,"0xF747AE14",447392,4473
4474,15827,"0x3DD3",2,4474,4149117364,"0xF74E81B4",447392,4474
4475,15829,"0x3DD5",2,4475,4149564757,"0xF7555555",447393,4475
4476,15831,"0x3DD7",2,4476,4150012149,"0xF75C28F5",447392,4476
4477,15832,"0x3DD8",1,4477,4150459542,"0xF762FC96",447393,4477
4478,15834,"0x3DDA",2,4478,4150906934,"0xF769D036",447392,4478
4479,15836,"0x3DDC",2,4479,4151354327,"0xF770A3D7",447393,4479
4480,15837,"0x3DDD",1,4480,4151801719,"0xF7777777",447392,4480
4481,15839,"0x3DDF",2,4481,4152249111,"0xF77E4B17",447392,4481
4482,15841,"0x3DE1",2,4482,4152696504,"0xF7851EB8",447393,4482
4483,15842,"0x3DE2",1,4482,4153143896,"0xF78BF258",447392,4483
4484,15844,"0x3DE4",2,4484,4153591289,"0xF792C5F9",447393,4484
4485,15846,"0x3DE6",2,4485,4154038681,"0xF7999999",447392,4485
4486,15848,"0x3DE8",2,4486,4154486074,"0xF7A06D3A",447393,4486
4487,15849,"0x3DE9",1,4487,4154933466,"0xF7A740DA",447392,4487
4488,15851,"0x3DEB",2,4488,4155380858,"0xF7AE147A",447392,4488
4489,15853,"0x3DED",2,4489,4155828251,"0xF7B4E81B",447393,4489
4490,15854,"0x3DEE",1,4490,4156275643,"0xF7BBBBBB",447392,4490
4491,15856,"0x3DF0",2,4491,4156723036,"0xF7C28F5C",447393,4491
4492,15858,"0x3DF2",2,4492,4157170428,"0xF7C962FC",447392,4492
4493,15860,"0x3DF4",2,4493,4157617821,"0xF7D0369D",447393,4493
4494,15861,"0x3DF5",1,4494,4158065213,"0xF7D70A3D",447392,4494
4495,15863,"0x3DF7",2,4495,4158512605,"0xF7DDDDDD",447392,4495
4496,15865,"0x3DF9",2,4496,4158959998,"0xF7E4B17E",447393,4496
4497,15866,"0x3DFA",1,4497,4159407390,"0xF7EB851E",447392,4497
4498,15868,"0x3DFC",2,4498,4159854783,"0xF7F258BF",447393,4498
4499,15870,"0x3DFE",2,4499,4160302175,"0xF7F92C5F",447392,4499
4500,15872,"0x3E00",2,4500,4160749568,"0xF8000000",447393,4500
4501,15873,"0x3E01",1,4501,4161196960,"0xF806D3A0",447392,4501
4502,15875,"0x3E03",2,4502,4161644352,"0xF80DA740",447392,4502
4503,15877,"0x3E05",2,4503,4162091745,"0xF8147AE1",447393,4503
4504,15878,"0x3E06",1,4504,4162539137,"0xF81B4E81",447392,4504
4505,15880,"0x3E08",2,4505,4162986530,"0xF8222222",447393,4505
4506,15882,"0x3E0A",2,4506,4163433922,"0xF828F5C2",447392,4506
4507,15883,"0x3E0B",1,4506,4163881314,"0xF82FC962",447392,4506
4508,15885,"0x3E0D",2,4508,4164328707,"0xF8369D03",447393,4508
4509,15887,"0x3E0F",2,4509,4164776099,"0xF83D70A3",447392,4509
4510,15889,"0x3E11",2,4510,4165223492,"0xF8444444",447393,4510
4511,15890,"0x3E12",1,4511,4165670884,"0xF84B17E4",447392,4511
4512,15892,"0x3E14",2,4512,4166118277,"0xF851EB85",447393,4512
4513,15894,"0x3E16",2,4513,4166565669,"0xF858BF25",447392,4513
4514,15895,"0x3E17",1,4514,4167013061,"0xF85F92C5",447392,4513
4515,15897,"0x3E19",2,4515,4167460454,"0xF8666666",447393,4515
4516,15899,"0x3E1B",2,4516,4167907846,"0xF86D3A06",447392,4516
4517,15901,"0x3E1D",2,4517,4168355239,"0xF8740DA7",447393,4517
4518,15902,"0x3E1E",1,4518,4168802631,"0xF87AE147",447392,4518
4519,15904,"0x3E20",2,4519,4169250024,"0xF881B4E8",447393,4519
4520,15906,"0x3E22",2,4520,4169697416,"0xF8888888",447392,4520
4521,15907,"0x3E23",1,4521,4170144808,"0xF88F5C28",447392,4520
4522,15909,"0x3E25",2,4522,4170592201,"0xF8962FC9",447393,4522
4523,15911,"0x3E27",2,4523,4171039593,"0xF89D0369",447392,4523
4524,15912,"0x3E28",1,4523,4171486986,"0xF8A3D70A",447393,4524
4525,15914,"0x3E2A",2,4525,4171934378,"0xF8AAAAAA",447392,4525
4526,15916,"0x3E2C",2,4526,4172381771,"0xF8B17E4B",447393,4526
4527,15918,"0x3E2E",2,4527,4172829163,"0xF8B851EB",447392,4527
4528,15919,"0x3E2F",1,4528,4173276555,"0xF8BF258B",447392,4527
4529,15921,"0x3E31",2,4529,4173723948,"0xF8C5F92C",447393,4529
4530,15923,"0x3E33",2,4530,4174171340,"0xF8CCCCCC",447392,4530
4531,15924,"0x3E34",1,4531,4174618733,"0xF8D3A06D",447393,4531
4532,15926,"0x3E36",2,4532,4175066125,"0xF8DA740D",447392,4532
4533,15928,"0x3E38",2,4533,4175513518,"0xF8E147AE",447393,4533
4534,15930,"0x3E3A",2,4534,4175960910,"0xF8E81B4E",447392,4534
4535,15931,"0x3E3B",1,4535,4176408302,"0xF8EEEEEE",447392,4535
4536,15933,"0x3E3D",2,4536,4176855695,"0xF8F5C28F",447393,4536
4537,15935,"0x3E3F",2,4537,4177303087,"0xF8FC962F",447392,4537
4538,15936,"0x3E40",1,4538,4177750480,"0xF90369D0",447393,4538
4539,15938,"0x3E42",2,4539,4178197872,"0xF90A3D70",447392,4539
4540,15940,"0x3E44",2,4540,4178645265,"0xF9111111",447393,4540
4541,15941,"0x3E45",1,4540,4179092657,"0xF917E4B1",447392,4541
4542,15943,"0x3E47",2,4542,4179540049,"0xF91EB851",447392,4542
4543,15945,"0x3E49",2,4543,4179987442,"0xF9258BF2",447393,4543
4544,15947,"0x3E4B",2,4544,4180434834,"0xF92C5F92",447392,4544
4545,15948,"0x3E4C",1,4545,4180882227,"0xF9333333",447393,4545
4546,15950,"0x3E4E",2,4546,4181329619,"0xF93A06D3",447392,4546
4547,15952,"0x3E50",2,4547,4181777012,"0xF940DA74",447393,4547
4548,15953,"0x3E51",1,4548,4182224404,"0xF947AE14",447392,4548
4549,15955,"0x3E53",2,4549,4182671796,"0xF94E81B4",447392,4549
4550,15957,"0x3E55",2,4550,4183119189,"0xF9555555",447393,4550
4551,15959,"0x3E57",2,4551,4183566581,"0xF95C28F5",447392,4551
4552,15960,"0x3E58",1,4552,4184013974,"0xF962FC96",447393,4552
4553,15962,"0x3E5A",2,4553,4184461366,"0xF969D036",447392,4553
4554,15964,"0x3E5C",2,4554,4184908759,"0xF970A3D7",447393,4554
4555,15965,"0x3E5D",1,4555,4185356151,"0xF9777777",447392,4555
4556,15967,"0x3E5F",2,4556,4185803543,"0xF97E4B17",447392,4556
4557,15969,"0x3E61",2,4557,4186250936,"0xF9851EB8",447393,4557
4558,15970,"0x3E62",1,4557,4186698328,"0xF98BF258",447392,4558
4559,15972,"0x3E64",2,4559,4187145721,"0xF992C5F9",447393,4559
4560,15974,"0x3E66",2,4560,4187593113,"0xF9999999",447392,4560
4561,15976,"0x3E68",2,4561,4188040506,"0xF9A06D3A",447393,4561
4562,15977,"0x3E69",1,4562,4188487898,"0xF9A740DA",447392,4562
4563,15979,"0x3E6B",2,4563,4188935290,"0xF9AE147A",447392,4563
4564,15981,"0x3E6D",2,4564,4189382683,"0xF9B4E81B",447393,4564
4565,15982,"0x3E6E",1,4565,4189830075,"0xF9BBBBBB",447392,4565
4566,15984,"0x3E70",2,4566,4190277468,"0xF9C28F5C",447393,4566
4567,15986,"0x3E72",2,4567,4190724860,"0xF9C962FC",447392,4567
4568,15988,"0x3E74",2,4568,4191172253,"0xF9D0369D",447393,4568
4569,15989,"0x3E75",1,4569,4191619645,"0xF9D70A3D",447392,4569
4570,15991,"0x3E77",2,4570,4192067037,"0xF9DDDDDD",447392,4570
4571,15993,"0x3E79",2,4571,4192514430,"0xF9E4B17E",447393,4571
4572,15994,"0x3E7A",1,4572,4192961822,"0xF9EB851E",447392,4572
4573,15996,"0x3E7C",2,4573,4193409215,"0xF9F258BF",447393,4573
4574,15998,"0x3E7E",2,4574,4193856607,"0xF9F92C5F",447392,4574
4575,16000,"0x3E80",2,4575,4194304000,"0xFA000000",447393,4575
4576,16001,"0x3E81",1,4576,4194751392,"0xFA06D3A0",447392,4576
4577,16003,"0x3E83",2,4577,4195198784,"0xFA0DA740",447392,4577
4578,16005,"0x3E85",2,4578,4195646177,"0xFA147AE1",447393,4578
4579,16006,"0x3E86",1,4579,4196093569,"0xFA1B4E81",447392,4579
4580,16008,"0x3E88",2,4580,4196540962,"0xFA222222",447393,4580
4581,16010,"0x3E8A",2,4581,4196988354,"0xFA28F5C2",447392,4581
4582,16011,"0x3E8B",1,4582,4197435746,"0xFA2FC962",447392,4581
4583,16013,"0x3E8D",2,4583,4197883139,"0xFA369D03",447393,4583
4584,16015,"0x3E8F",2,4584,4198330531,"0xFA3D70A3",447392,4584
4585,16017,"0x3E91",2,4585,4198777924,"0xFA444444",447393,4585
4586,16018,"0x3E92",1,4586,4199225316,"0xFA4B17E4",447392,4586
4587,16020,"0x3E94",2,4587,4199672709,"0xFA51EB85",447393,4587
4588,16022,"0x3E96",2,4588,4200120101,"0xFA58BF25",447392,4588
4589,16023,"0x3E97",1,4589,4200567493,"0xFA5F92C5",447392,4588
4590,16025,"0x3E99",2,4590,4201014886,"0xFA666666",447393,4590
4591,16027,"0x3E9B",2,4591,4201462278,"0xFA6D3A06",447392,4591
4592,16029,"0x3E9D",2,4592,4201909671,"0xFA740DA7",447393,4592
4593,16030,"0x3E9E",1,4593,4202357063,"0xFA7AE147",447392,4593
4594,16032,"0x3EA0",2,4594,4202804456,"0xFA81B4E8",447393,4594
4595,16034,"0x3EA2",2,4595,4203251848,"0xFA888888",447392,4595
4596,16035,"0x3EA3",1,4596,4203699240,"0xFA8F5C28",447392,4595
4597,16037,"0x3EA5",2,4597,4204146633,"0xFA962FC9",447393,4597
4598,16039,"0x3EA7",2,4598,4204594025,"0xFA9D0369",447392,4598
4599,16040,"0x3EA8",1,4598,4205041418,"0xFAA3D70A",447393,4599
4600,16042,"0x3EAA",2,4600,4205488810,"0xFAAAAAAA",447392,4600
4601,16044,"0x3EAC",2,4601,4205936203,"0xFAB17E4B",447393,4601
4602,16046,"0x3EAE",2,4602,4206383595,"0xFAB851EB",447392,4602
4603,16047,"0x3EAF",1,4603,4206830987,"0xFABF258B",447392,4603
4604,16049,"0x3EB1",2,4604,4207278380,"0xFAC5F92C",447393,4604
4605,16051,"0x3EB3",2,4605,4207725772,"0xFACCCCCC",447392,4605
4606,16052,"0x3EB4",1,4606,4208173165,"0xFAD3A06D",447393,4606
4607,16054,"0x3EB6",2,4607,4208620557,"0xFADA740D",447392,4607
4608,16056,"0x3EB8",2,4608,4209067950,"0xFAE147AE",447393,4608
4609,16058,"0x3EBA",2,4609,4209515342,"0xFAE81B4E",447392,4609
4610,16059,"0x3EBB",1,4610,4209962734,"0xFAEEEEEE",447392,4610
4611,16061,"0x3EBD",2,4611,4210410127,"0xFAF5C28F",447393,4611
4612,16063,"0x3EBF",2,4612,4210857519,"0xFAFC962F",447392,4612
4613,16064,"0x3EC0",1,4613,4211304912,"0xFB0369D0",447393,4613
4614,16066,"0x3EC2",2,4614,4211752304,"0xFB0A3D70",447392,4614
4615,16068,"0x3EC4",2,4615,4212199697,"0xFB111111",447393,4615
4616,16069,"0x3EC5",1,4615,4212647089,"0xFB17E4B1",447392,4616
4617,16071,"0x3EC7",2,4617,4213094481,"0xFB1EB851",447392,4617
4618,16073,"0x3EC9",2,4618,4213541874,"0xFB258BF2",447393,4618
4619,16075,"0x3ECB",2,4619,4213989266,"0xFB2C5F92",447392,4619
4620,16076,"0x3ECC",1,4620,4214436659,"0xFB333333",447393,4620
4621,16078,"0x3ECE",2,4621,4214884051,"0xFB3A06D3",447392,4621
4622,16080,"0x3ED0",2,4622,4215331444,"0xFB40DA74",447393,4622
4623,16081,"0x3ED1",1,4623,4215778836,"0xFB47AE14",447392,4623
4624,16083,"0x3ED3",2,4624,4216226228,"0xFB4E81B4",447392,4624
4625,16085,"0x3ED5",2,4625,4216673621,"0xFB555555",447393,4625
4626,16087,"0x3ED7",2,4626,4217121013,"0xFB5C28F5",447392,4626
4627,16088,"0x3ED8",1,4627,4217568406,"0xFB62FC96",447393,4627
4628,16090,"0x3EDA",2,4628,4218015798,"0xFB69D036",447392,4628
4629,16092,"0x3EDC",2,4629,4218463191,"0xFB70A3D7",447393,4629
4630,16093,"0x3EDD",1,4630,4218910583,"0xFB777777",447392,4630
4631,16095,"0x3EDF",2,4631,4219357975,"0xFB7E4B17",447392,4631
4632,16097,"0x3EE1",2,4632,4219805368,"0xFB851EB8",447393,4632
4633,16098,"0x3EE2",1,4632,4220252760,"0xFB8BF258",447392,4633
4634,16100,"0x3EE4",2,4634,4220700153,"0xFB92C5F9",447393,4634
4635,16102,"0x3EE6",2,4635,4221147545,"0xFB999999",447392,4635
4636,16104,"0x3EE8",2,4636,4221594938,"0xFBA06D3A",447393,4636
4637,16105,"0x3EE9",1,4637,4222042330,"0xFBA740DA",447392,4637
4638,16107,"0x3EEB",2,4638,4222489722,"0xFBAE147A",447392,4638
4639,16109,"0x3EED",2,4639,4222937115,"0xFBB4E81B",447393,4639
4640,16110,"0x3EEE",1,4640,4223384507,"0xFBBBBBBB",447392,4640
4641,16112,"0x3EF0",2,4641,4223831900,"0xFBC28F5C",447393,4641
4642,16114,"0x3EF2",2,4642,4224279292,"0xFBC962FC",447392,4642
4643,16116,"0x3EF4",2,4643,4224726685,"0xFBD0369D",447393,4643
4644,16117,"0x3EF5",1,4644,4225174077,"0xFBD70A3D",447392,4644
4645,16119,"0x3EF7",2,4645,4225621469,"0xFBDDDDDD",447392,4645
4646,16121,"0x3EF9",2,4646,4226068862,"0xFBE4B17E",447393,4646
4647,16122,"0x3EFA",1,4647,4226516254,"0xFBEB851E",447392,4647
4648,16124,"0x3EFC",2,4648,4226963647,"0xFBF258BF",447393,4648
4649,16126,"0x3EFE",2,4649,4227411039,"0xFBF92C5F",447392,4649
4650,16128,"0x3F00",2,4650,4227858432,"0xFC000000",447393,4650
4651,16129,"0x3F01",1,4651,4228305824,"0xFC06D3A0",447392,4651
4652,16131,"0x3F03",2,4652,4228753216,"0xFC0DA740",447392,4652
4653,16133,"0x3F05",2,4653,4229200609,"0xFC147AE1",447393,4653
4654,16134,"0x3F06",1,4654,4229648001,"0xFC1B4E81",447392,4654
4655,16136,"0x3F08",2,4655,4230095394,"0xFC222222",447393,4655
4656,16138,"0x3F0A",2,4656,4230542786,"0xFC28F5C2",447392,4656
4657,16139,"0x3F0B",1,4657,4230990178,"0xFC2FC962",447392,4656
4658,16141,"0x3F0D",2,4658,4231437571,"0xFC369D03",447393,4658
4659,16143,"0x3F0F",2,4659,4231884963,"0xFC3D70A3",447392,4659
4660,16145,"0x3F11",2,4660,4232332356,"0xFC444444",447393,4660
4661,16146,"0x3F12",1,4661,4232779748,"0xFC4B17E4",447392,4661
4662,16148,"0x3F14",2,4662,4233227141,"0xFC51EB85",447393,4662
4663,16150,"0x3F16",2,4663,4233674533,"0xFC58BF25",447392,4663
4664,16151,"0x3F17",1,4664,4234121925,"0xFC5F92C5",447392,4663
4665,16153,"0x3F19",2,4665,4234569318,"0xFC666666",447393,4665
4666,16155,"0x3F1B",2,4666,4235016710,"0xFC6D3A06",447392,4666
4667,16157,"0x3F1D",2,4667,4235464103,"0xFC740DA7",447393,4667
4668,16158,"0x3F1E",1,4668,4235911495,"0xFC7AE147",447392,4668
4669,16160,"0x3F20",2,4669,4236358888,"0xFC81B4E8",447393,4669
4670,16162,"0x3F22",2,4670,4236806280,"0xFC888888",447392,4670
4671,16163,"0x3F23",1,4671,4237253672,"0xFC8F5C28",447392,4671
4672,16165,"0x3F25",2,4672,4237701065,"0xFC962FC9",447393,4672
4673,16167,"0x3F27",2,4673,4238148457,"0xFC9D0369",447392,4673
4674,16168,"0x3F28",1,4674,4238595850,"0xFCA3D70A",447393,4674
4675,16170,"0x3F2A",2,4675,4239043242,"0xFCAAAAAA",447392,4675
4676,16172,"0x3F2C",2,4676,4239490635,"0xFCB17E4B",447393,4676
4677,16174,"0x3F2E",2,4677,4239938027,"0xFCB851EB",447392,4677
4678,16175,"0x3F2F",1,4678,4240385419,"0xFCBF258B",447392,4678
4679,16177,"0x3F31",2,4679,4240832812,"0xFCC5F92C",447393,4679
4680,16179,"0x3F33",2,4680,4241280204,"0xFCCCCCCC",447392,4680
4681,16180,"0x3F34",1,4681,4241727597,"0xFCD3A06D",447393,4681
4682,16182,"0x3F36",2,4682,4242174989,"0xFCDA740D",447392,4682
4683,16184,"0x3F38",2,4683,4242622382,"0xFCE147AE",447393,4683
4684,16186,"0x3F3A",2,4684,4243069774,"0xFCE81B4E",447392,4684
4685,16187,"0x3F3B",1,4685,4243517166,"0xFCEEEEEE",447392,4685
4686,16189,"0x3F3D",2,4686,4243964559,"0xFCF5C28F",447393,4686
4687,16191,"0x3F3F",2,4687,4244411951,"0xFCFC962F",447392,4687
4688,16192,"0x3F40",1,4688,4244859344,"0xFD0369D0",447393,4688
4689,16194,"0x3F42",2,4689,4245306736,"0xFD0A3D70",447392,4689
4690,16196,"0x3F44",2,4690,4245754129,"0xFD111111",447393,4690
4691,16197,"0x3F45",1,4691,4246201521,"0xFD17E4B1",447392,4691
4692,16199,"0x3F47",2,4692,4246648913,"0xFD1EB851",447392,4692
4693,16201,"0x3F49",2,4693,4247096306,"0xFD258BF2",447393,4693
4694,16203,"0x3F4B",2,4694,4247543698,"0xFD2C5F92",447392,4694
4695,16204,"0x3F4C",1,4695,4247991091,"0xFD333333",447393,4695
4696,16206,"0x3F4E",2,4696,4248438483,"0xFD3A06D3",447392,4696
4697,16208,"0x3F50",2,4697,4248885876,"0xFD40DA74",447393,4697
4698,16209,"0x3F51",1,4698,4249333268,"0xFD47AE14",447392,4698
4699,16211,"0x3F53",2,4699,4249780660,"0xFD4E81B4",447392,4699
4700,16213,"0x3F55",2,4700,4250228053,"0xFD555555",447393,4700
4701,16215,"0x3F57",2,4701,4250675445,"0xFD5C28F5",447392,4701
4702,16216,"0x3F58",1,4702,4251122838,"0xFD62FC96",447393,4702
4703,16218,"0x3F5A",2,4703,4251570230,"0xFD69D036",447392,4703
4704,16220,"0x3F5C",2,4704,4252017623,"0xFD70A3D7",447393,4704
4705,16221,"0x3F5D",1,4705,4252465015,"0xFD777777",447392,4705
4706,16223,"0x3F5F",2,4706,4252912407,"0xFD7E4B17",447392,4706
4707,16225,"0x3F61",2,4707,4253359800,"0xFD851EB8",447393,4707
4708,16226,"0x3F62",1,4707,4253807192,"0xFD8BF258",447392,4708
4709,16228,"0x3F64",2,4709,4254254585,"0xFD92C5F9",447393,4709
4710,16230,"0x3F66",2,4710,4254701977,"0xFD999999",447392,4710
4711,16232,"0x3F68",2,4711,4255149370,"0xFDA06D3A",447393,4711
4712,16233,"0x3F69",1,4712,4255596762,"0xFDA740DA",447392,4712
4713,16235,"0x3F6B",2,4713,4256044154,"0xFDAE147A",447392,4713
4714,16237,"0x3F6D",2,4714,4256491547,"0xFDB4E81B",447393,4714
4715,16238,"0x3F6E",1,4715,4256938939,"0xFDBBBBBB",447392,4715
4716,16240,"0x3F70",2,4716,4257386332,"0xFDC28F5C",447393,4716
4717,16242,"0x3F72",2,4717,4257833724,"0xFDC962FC",447392,4717
4718,16244,"0x3F74",2,4718,4258281117,"0xFDD0369D",447393,4718
